JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456555.85457,14.519,0.031,,V,PKV,,Ensemble.  N=3,134,12683BWU," 	30 sec. exp. with SSON 24&quot;. ",0,,V,,13.370,,R AND,AAVSO,STD,,,,
2456558.7007,14.54,0.04,,V,MDW,,1267,13.65,1071AODH,,0,1.010,V,,13.63,,R AND,RASC,STD,,,,
2456559.371574,16.978,0.022,,B,LCLA,,ENSEMBLE,127,,USED COMPARSTARS = 12,0,1.161,V,,13.484,,R AND,AAVSO,STD,1,,,
2456559.371968,14.623,0.019,,V,LCLA,,ENSEMBLE,123,,USED COMPARSTARS = 14,0,1.160,V,,12.329,,R AND,AAVSO,STD,2,,,
2456560.6,14.7,,,Vis.,MOW,,NA,,NA,,,,V,,,,R AND,AAVSO,STD,,,,
2456560.6507,<12.8,,,Vis.,BWX,,128,,11836UPZ,,,,V,,,,R AND,RASC,STD,,,,
2456561.34,<13.8,,,Vis.,PPS,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456561.43194,<8.7,,,Vis.,COV,,7.4,8.5,B,none,,,V,,,,R AND,AAVSO,STD,,,,
2456561.64444,<14.2,,,Vis.,MRGA,,14.2,,6959DTG,,,,V,,,,R AND,AAVSO,STD,,,,
2456562.58264,<13.9,,,Vis.,MDP,V,139,134,5810fxe," 	139=v ",,,V,,,,R And,RASC,STD,,,,
2456563.83003,14.294,0.019,,V,PKV,,Ensemble.  N=3,134,12693HDP," 	30 sec. exp. with SSON 24&quot;. ",0,,V,,13.378,,R AND,AAVSO,STD,,,,
2456567.64444,13.5,,,Vis.,KFAB,,134,139,12703BR,,,,V,,,,R AND,AAVSO,STD,,,,
2456567.6999,14.22,0.02,,V,MDW,,1267,13.65,1071AODH,,0,1.006,V,,13.66,,R AND,RASC,STD,,,,
2456568.41111,14.2,,,Vis.,SZW,W,140,150,12522CWR,Newton 16` x 300,,,V,,,,R AND,,STD,,,,
2456569.4,14.9,,,Vis.,BOZ,,147,150,091216,,,,V,,,,R AND,MCSE,STD,,,,
2456569.42,14.9,,,Vis.,BFO,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456570.32,13.9,,,Vis.,PPS,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456570.81082,13.963,0.018,,V,PKV,,Ensemble.  N=3,134,12703MSV," 	30 sec. exp. with SSON 24&quot;. ",0,,V,,13.372,,R AND,AAVSO,STD,,,,
2456571.415,14.6,,,Vis.,TOO,,,,53.02,SCT355,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456571.463,14.5,,,Vis.,DRCA,,,,053.02,R400,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456571.6,<14.0,,,Vis.,GZN,,140,,5672EHH,,,,V,,,,R AND,AAVSO,STD,,,,
2456572.31944,14.5,,,Vis.,BBI,,140,145,8522ALK,,,,V,,,,R AND,VVS,STD,,,,
2456574.5,14.3,,,Vis.,MOW,,NA,,NA,,,,V,,,,R AND,AAVSO,STD,,,,
2456575.5118,<13.9,,,Vis.,WWJ,,13.9,,990901,175X280,,,V,,,,R AND,,STD,,,,
2456576.596,14.2,,,Vis.,ATI,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456577.436898,15.951,0.018,,B,LCLA,,ENSEMBLE,145,,USED COMPARSTARS = 13,0,1.013,V,,15.292,,R AND,AAVSO,STD,11,,,
2456577.43728,13.683,0.008,,V,LCLA,,ENSEMBLE,139,,USED COMPARSTARS = 14,0,1.013,V,,13.871,,R AND,AAVSO,STD,12,,,
2456577.6750,13.66,0.02,,V,MDW,,1267,13.65,1071AODH,,0,1.007,V,,13.72,,R AND,RASC,STD,,,,
2456586.76753,12.908,0.010,,V,PKV,,Ensemble.  N=3,134,12725BOQ," 	30 sec exp. with SSON 24&quot;. ",0,,V,,13.382,,R AND,AAVSO,STD,,,,
2456589.281,12.1,,,Vis.,ATI,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456589.288,13.3,,,Vis.,DRCA,,,,053.02,R400,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456589.434063,12.664,0.009,,V,AAUA,,ENSEMBLE,142,,USED COMPARSTARS = 11,0,1.012,V,,14.242,,R AND,AAVSO,STD,49,,,
2456589.5,13.4,,,Vis.,MOW,,NA,,NA,,,,V,,,,R AND,AAVSO,STD,,,,
2456589.56597,13.0,,,Vis.,MDP,,127,134,5810fxe,,,,V,,,,R AND,RASC,STD,,,,
2456589.5694,13.0,,,Vis.,BWX,V,127,134,11836UPZ,,,,V,,,,R AND,RASC,STD,,,,
2456591.413,13.4,,,Vis.,TOO,,,,53.02,SCT200,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456592.30,12.6,,,Vis.,HCS,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456592.3771,13.3,,,Vis.,ACO,,127,136,1356ATE,,,,V,,,,R AND,BAA-VSS,STD,,,,
2456592.83194,12.8,,,Vis.,SLH,,12.7,13.4,10654 bmz,,,,V,,,,R AND,AAVSO,STD,,,,
2456594.409,13.0,,,Vis.,PTT,,,,53.02,250R,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456594.41,13.0,,,Vis.,BFO,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456594.415,11.76,,,TG,BOA,,NA,,,,0,,V,,,,R AND,AFOEV,STD,,,,
2456594.6420,12.34,0.01,,V,MDW,,1267,13.65,1071AODH,,0,1.010,V,,13.63,,R AND,RASC,STD,,,,
2456595.17292,12.8,,,Vis.,KSQ,,127,134,5254can,,,,V,,,,R AND,AAVSO,STD,,,,
2456595.29,12.5,,,Vis.,PPS,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456595.315,13.1,,,Vis.,PTT,,,,53.02,250R,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456595.412,11.64,,,TG,BOA,,NA,,,,0,,V,,,,R AND,AFOEV,STD,,,,
2456595.5,12.8,,,Vis.,GZN,,127,128,5672EHH,,,,V,,,,R AND,AAVSO,STD,,,,
2456595.59375,12.4,,,Vis.,HQV,,,,53.02,,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456596.27917,12.3,,,Vis.,BBI,,119,123,5896apx,,,,V,,,,R AND,VVS,STD,,,,
2456597.27,12.3,,,Vis.,PPS,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456597.39306,11.9,,,Vis.,SJAT,,119,,2745is,,,,V,,,,R AND,AAVSO,STD,,,,
2456597.6750,13.0,,,Vis.,CNT,,127,,1052bre,,,,V,,,,R AND,AAVSO,STD,,,,
2456599.4,11.8,,,Vis.,BJAN,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456599.4903,12.0,,,Vis.,HHU,,119,123,12498WF,,,,V,,,,R AND,VVS,STD,,,,
2456599.64707,11.923,0.0030,,V,GSEB,,99,109,3334boo,,0,1.007,V,9.891,10.848,,R And,,STD,,,,
2456600.311007,14.086,0.021,,B,LCLA,,ENSEMBLE,127,,USED COMPARSTARS = 13,0,1.054,V,,13.505,,R AND,AAVSO,STD,11,,,
2456600.311262,11.891,0.008,,V,LCLA,,ENSEMBLE,123,,USED COMPARSTARS = 14,0,1.054,V,,12.338,,R AND,AAVSO,STD,12,,,
2456600.5,12.4,,,Vis.,MOW,,NA,,NA,,,,V,,,,R AND,AAVSO,STD,,,,
2456600.6242,11.84,0.01,,V,MDW,,1150,11.92,1071AODH,,0,1.013,V,,11.93,,R AND,RASC,STD,,,,
2456601.333,12.2,,,Vis.,DRCA,,,,053.02,R400,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456604.29,11.8,,,Vis.,PPS,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456604.371,11.8,,,Vis.,TOO,,,,53.02,SCT200,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456604.58187,11.574,0.0084,,V,GSEB,U,99,115,3334boo,,0,1.076,V,9.891,11.518,,R AND,,STD,,,,
2456604.7,11.8,,,Vis.,HAB,,NA,,NA,,,,V,,,,R AND,AAVSO,STD,,,,
2456605.412,11.3,,,Vis.,ATI,,115,119,7139H,,,,V,,,,R AND,MCSE,STD,,,,
2456605.6,11.4,,,Vis.,TPS,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456606.3910,11.4,,,Vis.,WWJ,,10.6,11.6,990901,147X280,,,V,,,,R AND,,STD,,,,
2456607.57005,11.380,0.0054,,V,GSEB,B,119,115,3334boo,,0,1.089,V,11.916,11.507,,R AND,,STD,,,,
2456608.370706,13.442,0.016,,B,LCLA,,ENSEMBLE,127,,USED COMPARSTARS = 13,0,1.018,V,,13.499,,R AND,AAVSO,STD,11,,,
2456608.370961,11.384,0.006,,V,LCLA,,ENSEMBLE,145,,USED COMPARSTARS = 14,0,1.018,V,,14.488,,R AND,AAVSO,STD,12,,,
2456608.58542,11.2,,,Vis.,ASA,,99,115,1933nu,,,,V,,,,R AND,AAVSO,STD,,,,
2456609.426,11.4,,,Vis.,TOO,,,,53.02,SCT200,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456609.54834,11.279,0.0046,,V,GSEB,B,119,115,3334boo,,0,1.136,V,11.916,11.497,,R AND,,STD,,,,
2456610.373,10.86,,,TG,BOA,,NA,,,,0,,V,,,,R AND,AFOEV,STD,,,,
2456612.388,10.80,,,TG,BOA,,NA,,,,0,,V,,,,R AND,AFOEV,STD,,,,
2456613.382,10.66,,,TG,BOA,,NA,,,,0,,V,,,,R AND,AFOEV,STD,,,,
2456614.55427,11.030,0.0047,,V,GSEB,B,119,115,3334boo,,0,1.083,V,11.916,11.500,,R AND,,STD,,,,
2456615.389606,12.992,0.022,,B,LCLA,,ENSEMBLE,142,,USED COMPARSTARS = 13,0,1.051,V,,14.961,,R AND,AAVSO,STD,1,,,
2456615.38985,11.019,0.007,,V,LCLA,,ENSEMBLE,123,,USED COMPARSTARS = 14,0,1.051,V,,12.318,,R AND,AAVSO,STD,2,,,
2456616.20,11.3,,,Vis.,HCS,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456616.371,10.52,,,TG,BOA,,NA,,,,0,,V,,,,R AND,AFOEV,STD,,,,
2456616.5,11.3,,,Vis.,MOW,,NA,,NA,,,,V,,,,R AND,AAVSO,STD,,,,
2456616.5,11.2,,,Vis.,HAB,,NA,,NA,,,,V,,,,R AND,AAVSO,STD,,,,
2456617.6972,11.2,,,Vis.,CNT,,99,115,1052bre,,,,V,,,,R AND,AAVSO,STD,,,,
2456619.285,11.3,,,Vis.,TOO,,,,53.02,SCT200,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456619.4750,10.8,,,Vis.,JGE,,10.6,11.0,SD1999,,,,V,,,,R AND,AAM,STD,,,,
2456621.45972,10.8,,,Vis.,SLH,,10.1,10.9,10654 bmz,,,,V,,,,R AND,AAVSO,STD,,,,
2456621.6326,10.61,0.01,,V,MDW,,1150,11.92,1071AODH,,0,1.089,V,,11.93,,R AND,RASC,STD,,,,
2456623.277025,10.505,0.009,,V,AAUA,,ENSEMBLE,127,,USED COMPARSTARS = 12,0,1.046,V,,12.668,,R AND,AAVSO,STD,14,,,
2456623.339745,12.411,0.018,,B,LCLA,,ENSEMBLE,147,,USED COMPARSTARS = 13,0,1.023,V,,15.148,,R AND,AAVSO,STD,11,,,
2456623.339942,10.557,0.011,,V,LCLA,,ENSEMBLE,115,,USED COMPARSTARS = 13,0,1.023,V,,11.500,,R AND,AAVSO,STD,12,,,
2456623.3986,10.8,,,Vis.,KBA,,99,109,2072HX,,,,V,,,,R AND,AAVSO,STD,,,,
2456624.27,10.6,,,Vis.,PPS,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456624.3,10.5,,,Vis.,BOZ,,99,109,091216,,,,V,,,,R AND,MCSE,STD,,,,
2456624.37,10.8,,,Vis.,BFO,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456625.53472,10.7,,,Vis.,LHS,,9.9,10.9,4936ASLI,,,,V,,,,R AND,AAVSO,STD,,,,
2456625.57025,10.368,0.0039,,V,GSEB,,119,115,3334boo,,0,1.015,V,11.916,11.493,,R AND,,STD,,,,
2456626.54172,10.296,0.0041,,V,GSEB,,119,115,3334boo,,0,1.045,V,11.916,11.490,,R AND,,STD,,,,
2456626.6,10.6,,,Vis.,MOW,,NA,,NA,,,,V,,,,R AND,AAVSO,STD,,,,
2456627.5,10.7,,,Vis.,HAB,,NA,,NA,,,,V,,,,R AND,AAVSO,STD,,,,
2456628.25,10.4,,,Vis.,PPS,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456628.2528,10.4,,,Vis.,CSM,,000,,99999,,,,V,,,,R AND,MCSE,STD,,,,
2456628.334,10.01,,,TG,BOA,,NA,,,,0,,V,,,,R AND,AFOEV,STD,,,,
2456628.350,10.04,,,TG,BOA,,NA,,,,0,,V,,,,R AND,AFOEV,STD,,,,
2456628.4854,10.4,,,Vis.,KBA,,99,109,2072HX,,,,V,,,,R AND,AAVSO,STD,,,,
2456629.29653,10.1,,,Vis.,MMH,,99,108,2507dj,,,,V,,,,R AND,AAVSO,STD,,,,
2456629.334329,11.944,0.025,,B,LCLA,,ENSEMBLE,123,,USED COMPARSTARS = 13,0,1.032,V,,13.307,,R AND,AAVSO,STD,45,,,
2456629.334525,10.141,0.008,,V,LCLA,,ENSEMBLE,123,,USED COMPARSTARS = 14,0,1.032,V,,12.332,,R AND,AAVSO,STD,46,,,
2456629.4,10.2,,,Vis.,BOZ,,99,101,091216,,,,V,,,,R AND,MCSE,STD,,,,
2456630.26528,10.059,,,V,MFB,,119,,13006XNZ,,0,,V,11.916,,,R AND,UAI,STD,,,,
2456630.2868,10.2,,,Vis.,KBA,,99,109,2072HX,,,,V,,,,R AND,AAVSO,STD,,,,
2456630.5,10.3,,,Vis.,TPS,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456631.28,10.0,,,Vis.,PTT,,,,53.02,250R,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456631.3054,10.5,,,Vis.,ATI,,99,110,7139H,,,,V,,,,R AND,MCSE,STD,,,,
2456631.326,10.1,,,Vis.,DRCA,,,,053.02,R400,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456631.379,10.5,,,Vis.,TOO,,,,53.02,SCT200,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456631.5,10.1,,,Vis.,GZN,,97,101,5672EHH,,,,V,,,,R AND,AAVSO,STD,,,,
2456633.274838,9.850,0.016,,V,AAUA,,ENSEMBLE,99,,USED COMPARSTARS = 11,0,1.022,V,,9.878,,R AND,AAVSO,STD,9,,,
2456633.313,9.77,,,TG,BOA,,NA,,,,0,,V,,,,R AND,AFOEV,STD,,,,
2456633.43750,9.9,,,Vis.,CPE,,97,99,2809avf,,,,V,,,,R AND,AAVSO,STD,,,,
2456633.5,9.7,,,Vis.,PEG,,NA,,NA,,,,V,,,,R AND,AFOEV,STD,,,,
2456634.20,10.5,,,Vis.,HCS,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456634.2625,10.1,,,Vis.,KBA,,99,109,2072HU,,,,V,,,,R AND,AAVSO,STD,,,,
2456634.3132,10.3,,,Vis.,HGUA,,101,109,12994MN,,,,V,,,,R AND,AAVSO,STD,,,,
2456634.328,9.74,,,TG,BOA,,NA,,,,0,,V,,,,R AND,AFOEV,STD,,,,
2456634.3549,10.2,,,Vis.,ACO,,99,109,1356ATE,,,,V,,,,R AND,BAA-VSS,STD,,,,
2456636.308,9.54,,,TG,BOA,,NA,,,,0,,V,,,,R AND,AFOEV,STD,,,,
2456636.38,10.1,,,Vis.,BFO,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456637.22,9.7,,,Vis.,PPS,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456637.297234,11.449,0.024,,B,LCLA,,ENSEMBLE,140,,USED COMPARSTARS = 13,0,1.021,V,,14.592,,R AND,AAVSO,STD,348,,,
2456637.297465,9.677,0.008,,V,LCLA,,ENSEMBLE,147,,USED COMPARSTARS = 14,0,1.021,V,,14.709,,R AND,AAVSO,STD,349,,,
2456637.6,9.8,,,Vis.,MOW,,NA,,NA,,,,V,,,,R AND,AAVSO,STD,,,,
2456640.3049,9.8,,,Vis.,VFK,,95,99,1368DME,108/440,,,V,,,,R AND,BAV,STD,,,,
2456640.389444,11.224,0.026,,B,LCLA,,ENSEMBLE,119,,USED COMPARSTARS = 12,0,1.205,V,,13.070,,R AND,AAVSO,STD,96,,,
2456640.389664,9.442,0.014,,V,LCLA,,ENSEMBLE,115,,USED COMPARSTARS = 12,0,1.206,V,,11.482,,R AND,AAVSO,STD,97,,,
2456640.469,9.3,,,Vis.,TOO,,,,53.02,SCT200,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456641.52259,9.393,.0053,,V,GSEB,B,119,115,3334boo,,0,1.019,V,11.916,11.472,,R AND,,STD,,,,
2456642.385486,11.031,0.020,,B,LCLA,,ENSEMBLE,123,,USED COMPARSTARS = 12,0,1.210,V,,13.289,,R AND,AAVSO,STD,349,,,
2456642.385729,9.278,0.011,,V,LCLA,,ENSEMBLE,119,,USED COMPARSTARS = 14,0,1.211,V,,11.906,,R AND,AAVSO,STD,350,,,
2456642.55900,9.313,.0042,,V,GSEB,B,119,115,3334boo,,0,1.003,V,11.916,11.487,,R AND,,STD,,,,
2456643.61140,9.165,0.012,,V,PKV,,Ensemble.  N=4,139,13091BP," 	10 sec. exp. with SSON 24&quot;. ",0,,V,,13.850,,R AND,AAVSO,STD,,,,
2456644.5,9.4,,,Vis.,HAB,,NA,,NA,,,,V,,,,R AND,AAVSO,STD,,,,
2456644.55972,9.144,.0042,,V,GSEB,B,119,115,3334boo,,0,1.005,V,11.916,11.488,,R AND,,STD,,,,
2456644.62153,9.0,,,Vis.,SLH,,8.5,9.1,10654 bmx,,,,V,,,,R AND,AAVSO,STD,,,,
2456645.0521,9.0,,,Vis.,KRS,,8.1,9.1,1597JO,,,,V,,,,R AND,AAVSO,STD,,,,
2456647.294838,8.769,0.022,,V,AAUA,,ENSEMBLE,123,,USED COMPARSTARS = 9,0,1.020,V,,12.328,,R AND,AAVSO,STD,1,,,
2456647.3569,9.2,,,Vis.,ADI,,91,93,12703EDO,,,,V,,,,R AND,BAV,STD,,,,
2456647.3917,9.4,,,Vis.,VFK,,93,95,1368DME,108/440,,,V,,,,R AND,BAV,STD,,,,
2456647.471539,10.492,0.023,,B,LCLA,,ENSEMBLE,115,,USED COMPARSTARS = 10,0,1.862,V,,12.560,,R AND,AAVSO,STD,54,,,
2456647.471759,8.815,0.011,,V,LCLA,,ENSEMBLE,119,,USED COMPARSTARS = 11,0,1.864,V,,11.909,,R AND,AAVSO,STD,55,,,
2456648.18750,8.5,,,Vis.,SJAT,,85,,2745is,,,,V,,,,R AND,AAVSO,STD,,,,
2456648.18889,9.1,,,Vis.,RZM,,84,91,1291cgy,,,,V,,,,R AND,AAVSO,STD,,,,
2456648.19,8.6,,,Vis.,PPS,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456648.2549,9.3,,,Vis.,KBA,,85,95,2072HU,,,,V,,,,R AND,AAVSO,STD,,,,
2456649.26042,9.2,,,Vis.,PKO,,9.5,,13110cvn,,,,V,,,,R AND,,STD,,,,
2456649.358,8.3,,,Vis.,MTON,,,,53.01,11x80B,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456649.378,9.3,,,Vis.,ASW,,,,53.02,B20x80,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456650.18750,8.9,,,Vis.,RZM,,84,91,1291cgy,,,,V,,,,R AND,AAVSO,STD,,,,
2456650.2215,9.2,,,Vis.,VFK,,91,93,1368DME,LEIPZIG 113/450,,,V,,,,R AND,BAV,STD,,,,
2456650.2736,8.9,,,Vis.,KBA,,85,95,2072HU,,,,V,,,,R AND,AAVSO,STD,,,,
2456650.28,8.8,,,Vis.,SJEA,,NA,,NA,,,,V,,,,R AND,AFOEV,STD,,,,
2456650.5,8.7,,,Vis.,MOW,,NA,,NA,,,,V,,,,R AND,AAVSO,STD,,,,
2456651.20,9.0,,,Vis.,HCS,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456651.356,8.3,,,Vis.,TOO,,,,53.02,B15X70,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456651.4002,8.6,,,Vis.,ATI,,84,85,7139D,84 AND 85 FORM A PAIR DIRECTION NORTH,,,V,,,,R AND,MCSE,STD,,,,
2456652.55004,8.340,.0204,,V,GSEB,U,119,115,3334boo,,0,1.010,V,11.916,11.488,,R AND,,STD,,,,
2456654.21,8.3,,,Vis.,PPS,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456654.25,8.2,,,Vis.,MTON,,,,53.01,11x80B,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456654.2604,8.1,,,Vis.,KBA,,76,85,2072HU,,,,V,,,,R AND,AAVSO,STD,,,,
2456654.2701,8.7,,,Vis.,VFK,,85,91,1368DME,LEIPZIG 113/450,,,V,,,,R AND,BAV,STD,,,,
2456654.276,8.4,,,Vis.,DRCA,,,,053.02,R200,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456654.30,8.3,,,Vis.,BFO,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456654.34,8.4,,,Vis.,HDH,,75,84,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456654.38056,8.3,,,Vis.,RZM,,81,84,1291cgy,,,,V,,,,R AND,AAVSO,STD,,,,
2456654.6,8.4,,,Vis.,HAB,,NA,,NA,,,,V,,,,R AND,AAVSO,STD,,,,
2456655.24,7.8,,,Vis.,ASW,,,,53.02,B20x80,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456655.3089,8.5,,,Vis.,CSM,,000,,99999,,,,V,,,,R AND,MCSE,STD,,,,
2456655.49787,7.990,0.043,,V,MZK,,ENSEMBLE,127,8606RU,,0,1.034,V,,12.652,,R AND,AAVSO,STD,,,,
2456655.6306,8.5,,,Vis.,CNT,,85,13002mx,1052bre,,,,V,,,,R AND,AAVSO,STD,,,,
2456656.3,7.4,,,Vis.,NDQ,,NA,,NA,,,,V,,,,R AND,AFOEV,STD,,,,
2456656.35833,8.0,,,Vis.,CPE,,76,81,2809avf,,,,V,,,,R AND,AAVSO,STD,,,,
2456656.414919,9.526,0.043,,B,LCLA,,ENSEMBLE,115,,USED COMPARSTARS = 8,0,1.566,V,,12.607,,R AND,AAVSO,STD,37,,,
2456656.415139,7.950,0.026,,V,LCLA,,ENSEMBLE,123,,USED COMPARSTARS = 7,0,1.567,V,,12.373,,R AND,AAVSO,STD,38,,,
2456656.46806,8.2,,,Vis.,BBI,,81,84,8557EZD,,,,V,,,,R AND,VVS,STD,,,,
2456657.197,8.0,,,Vis.,STF,,,,AAVSO,B20x80,,,V,,,,R AND,AAVSO,STD,,,,BAAVSS
2456657.19931,8.1,,,Vis.,RZM,,76,84,1291cgy,,,,V,,,,R AND,AAVSO,STD,,,,
2456657.2833,8.3,,,Vis.,VFK,,76,84,1368DME,LEIPZIG 130/650,,,V,,,,R AND,BAV,STD,,,,
2456657.3174,8.0,,,Vis.,KBA,,76,85,2072HU,,,,V,,,,R AND,AAVSO,STD,,,,
2456657.395,7.9,,,Vis.,PTT,,,,53.02,50G,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456658.1944,8.1,,,Vis.,VFK,,76,84,1368DME,LEIPZIG 113/450,,,V,,,,R AND,BAV,STD,,,,
2456658.288,8.0,,,Vis.,FNAA,,,,053.02,B10x50,,,V,,,,R AND,,STD,,,,BAAVSS
2456659.2292,8.1,,,Vis.,VFK,,76,84,1368DME,LEIPZIG 113/450,,,V,,,,R AND,BAV,STD,,,,
2456660.20000,8.2,,,Vis.,KOS,,8.1,9.1,1231chl,,,,V,,,,R And,MCSE,STD,,,,
2456660.22,7.6,,,Vis.,PPS,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456660.2819,8.2,,,Vis.,ATI,,81,85,7139D,,,,V,,,,R AND,MCSE,STD,,,,
2456660.3931,8.0,,,Vis.,VFK,,76,84,1368DME,LEIPZIG 113/450,,,V,,,,R AND,BAV,STD,,,,
2456660.4,7.8,,,Vis.,PEG,,NA,,NA,,,,V,,,,R AND,AFOEV,STD,,,,
2456660.43059,9.184,0.017,,B,LCLA,,ENSEMBLE,140,,USED COMPARSTARS = 10,0,1.803,V,,14.589,,R AND,AAVSO,STD,57,,,
2456660.430822,7.637,0.014,,V,LCLA,,ENSEMBLE,136,,USED COMPARSTARS = 12,0,1.806,V,,13.654,,R AND,AAVSO,STD,58,,,
2456661.2,7.5,,,Vis.,EJO,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456661.2972,7.7,,,Vis.,KBA,,76,85,2072HU,,,,V,,,,R AND,AAVSO,STD,,,,
2456661.5,8.0,,,Vis.,MOW,,NA,,NA,,,,V,,,,R AND,AAVSO,STD,,,,
2456661.538,8.0,,,Vis.,TOO,,,,53.02,B15X70,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456662.199,7.9,,,Vis.,STF,,,,AAVSO B1922,B20x80,,,V,,,,R AND,AAVSO,STD,,,,BAAVSS
2456662.357,7.8,,,Vis.,ASW,,,,53.02,B20x80,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456662.375,7.8,,,Vis.,MTON,,,,053.01,11x80B,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456663.3181,7.8,,,Vis.,VFK,,76,84,1368DME,LEIPZIG 113/450,,,V,,,,R AND,BAV,STD,,,,
2456664.25,7.5,,,Vis.,PPS,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456664.29,7.7,,,Vis.,HDH,,76,81,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456664.3,7.4,,,Vis.,EJO,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456664.4,7.6,,,Vis.,TPS,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456665.3194,7.8,,,Vis.,DNO,,76,81,13163MY,,,,V,,,,R AND,AAVSO,STD,,,,
2456665.4271,7.5,,,Vis.,KBA,,68,76,2072HU,,,,V,,,,R AND,AAVSO,STD,,,,
2456665.5,7.6,,,Vis.,HAB,,NA,,NA,,,,V,,,,R AND,AAVSO,STD,,,,
2456667.28,7.8,,,Vis.,DRCA,,,,053.02,R200,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456667.288,7.6,,,Vis.,MTON,B,,,053.01,11x80B,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456667.34,7.3,,,Vis.,ASW,,,,53.02,B20x80,,,V,,,,R AND,BAA-VSS,STD,,,,BAAVSS
2456668.20,8.0,,,Vis.,HCS,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456668.24,7.3,,,Vis.,BFO,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456668.246,7.7,,,Vis.,MZS,,000,,999999,,,,V,,,,R AND,MCSE,STD,,,,
2456668.25417,7.2,,,Vis.,PKO,,6.9,,13110cvu,,,,V,,,,R AND,,STD,,,,
2456668.268941,7.125,0.073,,V,AAUA,,ENSEMBLE,119,13158GZU,,0,1.050,V,,11.905,,R AND,AAVSO,STD,,,,
